67;EHPAD Centre hospitalier de Thoissey;2020-10-04T18:33:21.000Z;010784437;171;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1839,6;;;;;;11 rue de l'Hôpital;01140;01;AIN;THOISSEY;04 74 04 99 00;info@ch-avs.fr;Centre Hospitalier Intercom Ain Val de Saône;http://www.ch-avs.fr;46.172231;4.804281;010784437;2020-07-28T22:00:00.000Z;56,02;54,02;56,02;54,02;;;;;;19,69;12,49;5,3;;Marquage du linge, Appels téléphoniques sortants, Internet dans la chambre (abonnement/accès au réseau Wifi), Prestations de coiffure (shampoing, coupe), Prestations de pédicurie-podologie (hors prescription médicale), Chbre part. bâtiment Milroses 56.61€-Hébergt -60 ans-Accueil de Jour-Prestat compl fact. en sus : Marquage linge : 30 €- Téléphone : Abonnement mensuel de 5 €- Accès Wifi : Abonnement annuel de 10 €;;;;;;;;;;;
17632;EHPAD Château d'Angeville;2020-10-04T18:33:20.000Z;010010494;50;Privé non lucratif;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2107,2;;;;;;Rue du 11 Novembre;01110;01;AIN;HAUTEVILLE LOMPNES;04 74 40 43 00;accueil.angeville@croix-rouge.fr;Croix-Rouge Française;http://chateau-angeville.croix-rouge.fr/;45.979928;5.605394;010010494;2019-06-30T22:00:00.000Z;64,11;;64,11;;69;;;;;22,79;14,46;6,13;Entretien du linge du résident non délicat, Télévision et téléphone fournis dans la chambre, accès wifi, prestation blanchisserie;Marquage du linge, Mise à disposition d’un poste de téléphonie dans la chambre, Appels téléphoniques entrants, Appels téléphoniques sortants, Mise à disposition d’un poste de télévision dans la chambre, Internet dans la chambre (abonnement/accès au réseau Wifi), Prestations de coiffure, Marquage du linge : 50€Repas visiteur : 9€Repas de fêtes visiteur : 15€Abonnement mensuel télévision : 4€Téléphone : ouverture de ligne : 3€ + coût de communication;;;;;;;;;;;
104;EHPAD Château de Valence;2020-10-04T18:33:22.000Z;010788644;72;Privé non lucratif;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2068,2;;;;;;Place de la Mairie;01640;01;AIN;JUJURIEUX;04 74 36 89 01;direction@chateaudevalence.fr;Association Ch.De Valence Jujurieux;http://www.chateauvalence.fr;46.040120;5.409647;010788644;2019-12-15T23:00:00.000Z;63,29;;63,29;;65,5;;;;;20,95;13,3;5,65;Fourniture de produits d’hygiène corporelle (savon, gel douche, shampoing, dentifrice...), Mise à disposition d’un poste de téléphonie dans la chambre, Appels téléphoniques entrants non facturés en sus, Appels téléphoniques sortants non facturés en sus, Mise à disposition d’un poste de télévision dans la chambre, Internet dans la chambre (abonnement/accès au réseau Wifi);Entretien du linge du résident non délicat 33.0€/mois, Marquage du linge, Prestations de coiffure, Prestations esthétiques, Prestations de pédicurie-podologie (hors prescription médicale);;;;;;;;;;;
65;EHPAD Clairval;2020-10-04T18:33:21.000Z;010784353;190;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;;1894,2;;;;;;941 Chemin de Veissieux le Haut;01600;01;AIN;REYRIEUX;04 74 10 53 00;direction.trevoux@lhopitalnordouest.fr;CH de Trévoux;;45.926729;4.82971;010784353;2020-06-21T22:00:00.000Z;57,8;53,55;57,8;53,55;;;;;;19,89;12,61;5,34;Entretien du linge du résident non délicat, Marquage du linge, Mise à disposition d’un poste de téléphonie dans la chambre, Appels téléphoniques entrants non facturés en sus, Internet dans la chambre (abonnement/accès au réseau Wifi), Frais d'installation téléphonique + communication;;;;;;;;;;;;
81;EHPAD Cornillon;2020-10-04T18:33:21.000Z;010786101;81;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;1690,2;;;;;;38 rue des Otages;01230;01;AIN;ST RAMBERT EN BUGEY;04 74 37 43 00;hop.cornillon@wanadoo.fr;M.R. de St Rambert En Bugey;https://hopcornillon.wixsite.com/mr-st-rambert-bugey;45.948515;5.438955;010786101;2020-06-01T22:00:00.000Z;50,69;50,69;50,69;50,69;50,69;50,69;;;;20,97;13,3;5,65;Entretien du linge du résident non délicat;Marquage du linge, Mise à disposition d’un poste de téléphonie dans la chambre;;;;;;;;;;;
64;EHPAD Emile Pélicand;2020-10-04T18:33:21.000Z;010784312;177;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;1623,3;;;;;;10 avenue Louis-Jourdan;01000;01;AIN;BOURG EN BRESSE;04 74 45 46 47;dirg@ch-bourg01.fr;Centre hospitalier Fleyriat;http://www.ch-bourg-en-bresse.fr;46.203687;5.219126;010784312;2020-11-01T23:00:00.000Z;48,69;48,69;48,69;48,69;;;;;;20,11;12,75;5,42;;Hebergement des résidents de moins de 60 ans  : 65.72 €;;;;;;;;;;;
49;EHPAD Fondation Costaz;2020-10-04T18:33:20.000Z;010780930;131;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1960,5;;;;;;116 Avenue des Frères Costaz;01260;01;AIN;CHAMPAGNE EN VALROMEY;04 79 87 61 41;mdrcostaz@orange.fr;Maison de Retraite Champagne;http://www.mdr-champagnevalromey.fr;45.902081;5.677741;010780930;2020-02-05T23:00:00.000Z;59,63;59,63;59,63;59,63;;;;;;21,26;13,48;5,72;Entretien du linge du résident non délicat, Marquage du linge, Mise à disposition d’un poste de téléphonie dans la chambre, Prestations de coiffure (shampoing, coupe), coiffure;Fourniture de produits d’hygiène corporelle (savon, gel douche, shampoing, dentifrice...), Appels téléphoniques entrants, Appels téléphoniques sortants, Mise à disposition d’un poste de télévision dans la chambre, Internet dans la chambre (abonnement/accès au réseau Wifi), Prestations esthétiques de base, Prestations de pédicurie-podologie (hors prescription médicale);;;;;;;;;;;
126;EHPAD Korian Home de Cortefredone;2020-10-04T18:33:22.000Z;010789949;30;Privé commercial;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;3124,2;;;;;;Le Bourg;01310;01;AIN;CURTAFOND;04 74 25 75 36;;Groupe Korian;https://www.korian.fr/maison-retraite/ehpad-korian-home-de-cortefredone-curtafond-01310/;46.270227;5.090655;010789949;2020-01-21T23:00:00.000Z;98,9;;;;108,79;;;;;19,45;12,34;5,24;Application Korian Générations pour échanger avec ses proches;Entretien du linge du résident non délicat 107.5€/mois;;;;;;;;;;;
127;EHPAD Korian Jardin de Brou;2020-10-04T18:33:22.000Z;010789964;104;Privé commercial;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;3034,5;;;;;;19 boulevard de l'Hippodrome;01000;01;AIN;BOURG EN BRESSE;04 74 22 88 00;;Groupe Korian;https://www.korian.fr/maison-retraite/ehpad-korian-jardin-de-brou-bourg-en-bresse-01000/;46.188616;5.232255;010789964;2020-08-10T22:00:00.000Z;95,9;;;;105,49;;;;;19,5;12,38;5,25;Internet dans la chambre (abonnement/accès au réseau Wifi), Application Korian Générations pour échanger avec ses proches;Entretien du linge du résident non délicat 108.5€/mois, Prestations de pédicurie-podologie (hors prescription médicale), Marquage du linge, Fourniture de produits d’hygiène corporelle (savon, gel douche, shampoing, dentifrice...), Mise à disposition d’un poste de téléphonie dans la chambre, Appels téléphoniques entrants, Appels téléphoniques sortants, Mise à disposition d’un poste de télévision dans la chambre, Prestations de coiffure (shampoing, coupe), Prestations esthétiques de base;;;;;;;;;;;
14;EHPAD L'Ambarroise;2020-10-04T18:33:19.000Z;010002228;60;Privé commercial;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;3154,8;;;;;;58 Avenue Paul Painleve;01500;01;AIN;AMBERIEU EN BUGEY;04 74 46 11 11;direction.amberieu@orpea.net;SAS Résidence L'Ambroise;;45.957662;5.341405;010002228;2019-12-29T23:00:00.000Z;99,6;89,1;;;109,5;98;;;;20,65;13,12;5,56;Mise à disposition d’un poste de téléphonie dans la chambre, Appels téléphoniques entrants non facturés en sus, prise en charge du blanchissage des sous-vêtements des résidents;;;;;;;;;;;;
59;EHPAD La Catherinette;2020-10-04T18:33:20.000Z;010781078;80;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1976,4;;;;;;;01160;01;AIN;PONT D AIN;04 74 39 05 75;contact@ehpad-pontdain.fr;Maison de Retraite Pont d'Ain;;46.049353;5.341126;010781078;2020-02-27T23:00:00.000Z;60,47;;60,47;;;;;;;20,07;12,73;5,41;Entretien du linge personnel des résidents;Marquage du linge, Possibilité d'abonnement téléphonique en supplément : 15 € par mois;;;;;;;;;;;
56;EHPAD La Maison à Soie;2020-10-04T18:33:20.000Z;010781029;65;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1807,5;;;;;;2 Chemin de la Soie;01230;01;AIN;TENAY;04 74 36 59 00;ehpadtenay@maisonsoie.fr;EHPAD La Maison à Soie;http://www.maisonsoie.fr;45.920632;5.510488;010781029;2020-02-09T23:00:00.000Z;55;55;55;55;;;;;;19,51;12,38;5,25;Entretien du linge du résident non délicat, Marquage du linge, 21 € marquage du linge;Prestations de coiffure (shampoing, coupe), Prestations de pédicurie-podologie (hors prescription médicale);;;;;;;;;;;
94;EHPAD La Montagne;2020-10-04T18:33:21.000Z;010788024;210;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1965,9;;;;;;Route de Relevant;01400;01;AIN;CHATILLON SUR CHALARONNE;04 74 55 00 44;mrlamontagne@mrchatillon.fr;Maison de Retraite la Montagne;http://www.ehpad-lamontagne.fr/;46.111581;4.952110;010788024;2019-06-27T22:00:00.000Z;59,3;58,3;59,3;58,3;;;;;;23,16;14,69;6,23;Entretien du linge du résident non délicat;Marquage du linge, Mise à disposition d’un poste de téléphonie dans la chambre, Appels téléphoniques entrants, Appels téléphoniques sortants, Prestations de coiffure;;;;;;;;;;;
53;EHPAD La Rivére d'argent;2020-10-04T18:33:20.000Z;010780989;65;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1763,4;;;;;;72 rue de Lyon;01090;01;AIN;MONTMERLE SUR SAONE;04 74 69 37 49;ehpadmontmerle@orange.fr;Maison de Retraite Montmerle;;46.078267;4.759761;010780989;2020-07-28T22:00:00.000Z;54,02;;54,02;;47,15;;;;;17,59;11,16;4,76;;Marquage du linge, Appels téléphoniques sortants, Internet dans la chambre (abonnement/accès au réseau Wifi), Prestations de coiffure (shampoing, coupe), Prestations de pédicurie-podologie (hors prescription médicale), Tarif Hébergement EHPAD pour chambre équipée d'une douche : 56.52 €Tarif Hébergement Personne de moins de 60 ans : 69.18 €;;;;;;;;;;;
84;EHPAD La Rose d'Or;2020-10-04T18:33:21.000Z;010786143;80;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;1762,8;;;;;;10 Rue du Guichardet;01800;01;AIN;MEXIMIEUX;04 74 46 07 60;hlmeximieux@hopitalmeximieux.org;CH de Meximieux;;45.913327;5.205761;010786143;2019-06-16T22:00:00.000Z;53,32;51,32;53,32;51,32;;;;;;20,23;12,83;5,44;;;;;;;;;;;;;
83;EHPAD La maison Bouchacourt;2020-10-04T18:33:21.000Z;010786135;127;Public;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1990,5;;;;;;95 rue Chevalier-Burtin;01750;01;AIN;ST LAURENT SUR SAONE;03 85 39 09 90;contact@mrbouchacourt.fr;M.R. la Maison Bouchacourt Residence Med;;46.308389;4.841698;010786135;2020-10-28T23:00:00.000Z;61,03;59,53;61,03;59,53;67,13;67,13;67,13;67,13;;19,77;12,55;5,32;Entretien du linge du résident non délicat, Appels téléphoniques entrants non facturés en sus, Prestations esthétiques de base;Marquage du linge, Appels téléphoniques sortants, Internet dans la chambre (abonnement/accès au réseau Wifi), Prestations de coiffure (shampoing, coupe), Prestations de pédicurie-podologie (hors prescription médicale);;;;;;;;;;;
23;EHPAD La rose des vents;2020-10-04T18:33:19.000Z;010006799;94;Privé non lucratif;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2110,2;;;;;;1289 rue Édouard-Herriot BP 51;01480;01;AIN;JASSANS RIOTTIER;04 74 09 53 50;larosedesvents@acppa.fr;ACPPA;http://ehpad-larosedesvents.groupe-acppa.fr/;45.982404;4.756888;010006799;2020-07-15T22:00:00.000Z;65,09;;65,09;;88;;;;;19,49;12,37;5,25;Entretien du linge personnel;;;;;;;;;;;;
76;EHPAD Le Chapuis;2020-10-04T18:33:21.000Z;010786002;61;Privé commercial;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2503,2;;;;;;880 Route de Chapuis Château Chapuis;01400;01;AIN;ROMANS;04 74 55 09 59;lechapuis.secretariat@gmail.com;SARL Ain Retraite;http://lesclosdecormaline.fr/;46.124068;4.990016;010786002;2020-06-10T22:00:00.000Z;78;;;;85,8;;;;;20,18;12,81;5,44;Entretien du linge du résident non délicat, Appels téléphoniques entrants non facturés en sus;Marquage du linge, Fourniture de produits d’hygiène corporelle (savon, gel douche, shampoing, dentifrice...), Mise à disposition d’un poste de téléphonie dans la chambre, Appels téléphoniques sortants, Hébergement en unité protégée : 89.75€ par jour Hébergement temporaire en unité protégée :  98.71 €;;;;;;;;;;;
45;EHPAD Le Château de Grex;2020-10-09T07:59:28.000Z;010780849;84;Privé non lucratif;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2006,1;;;;;;Grande Route GIGNEZ;01420;01;AIN;CORBONOD;04 50 56 15 43;grex-accueil@itinova.org;Association Santé et Bien-Être;;45.974761;5.807266;010780849;2020-09-16T22:00:00.000Z;61,46;;61,46;;;;;;;20,08;12,75;5,41;;TARIF HEBERGEMENT DES MOINS DE 60 ANS : 77.88€;;;;;;;;;;;
18;EHPAD Le Clos Chevalier;2020-10-04T18:33:19.000Z;010004059;70;Privé non lucratif;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2207,4;;;;;;7 rue du Père-Adam;01210;01;AIN;ORNEX;04 50 99 11 00;accueil@orsac-lecloschevalier.fr;Association Orsac;http://www.lecloschevalier.fr;46.263261;6.111996;010004059;2020-07-02T22:00:00.000Z;68,21;;68,21;;80;;80;;;19,91;12,64;5,37;Entretien du linge du résident non délicat, Marquage du linge, Mise à disposition d’un poste de téléphonie dans la chambre, Appels téléphoniques entrants non facturés en sus, Internet dans la chambre (abonnement/accès au réseau Wifi), Prise TV et accès Wifi;;;;;;;;;;;;
116;EHPAD Les Ancolies Peronnas;2020-10-04T18:33:22.000Z;010789204;80;Privé non lucratif;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;1962,9;;;;;;131 rue Jean-Monnet;01960;01;AIN;PERONNAS;04 74 32 84 00;ancolies@mutain.com;Mutualite Francaise Ain SSAM;;46.179079;5.200360;010789204;2020-06-02T22:00:00.000Z;59,96;;;;64,96;;;;;20,29;12,88;5,47;Appels téléphoniques entrants non facturés en sus, Appels téléphoniques sortants non facturés en sus;"Tarif journalier Hébergement pour une chambre seule ""grande surface"" :  69.96 euros - Lavage linge résident Forfait mensuel :  50,00euros - Repas invité :  18,50 euros";;;;;;;;;;;
115;EHPAD Les Jardins Médicis;2020-10-04T18:33:22.000Z;010789188;70;Privé commercial;;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2852,1;;;;;;271 chemin de Charignin;01300;01;AIN;BELLEY;04 79 87 30 70;dir-medicis-belley@domusvi.com;SAS Semillance;http://www.medicisbelley.com/;45.748970;5.692652;010789188;2020-10-01T22:00:00.000Z;90;;;;;;;;;18,84;11,99;5,07;;Entretien du linge du résident non délicat 84.0€/mois, Marquage du linge, Fourniture de produits d’hygiène corporelle (savon, gel douche, shampoing, dentifrice...), Appels téléphoniques sortants, Prestations de coiffure (shampoing, coupe), Prestations esthétiques de base, Prestations de pédicurie-podologie (hors prescription médicale);;;;;;;;;;;
